learner_id,exercise_id,exercise_type,difficulty,score,timestamp
48,223,listening,easy,100.0,1694929827
200,198,listening,medium,73.38149870986773,1695851020
152,247,reading,hard,29.07704859993353,1695665016
26,226,listening,easy,93.8001528653387,1693929955
15,300,speaking,easy,72.98813036134176,1695091347
53,169,reading,hard,32.82868621996854,1695734956
26,300,speaking,easy,100.0,1694546745
186,339,writing,easy,89.19126324680228,1694208560
186,332,speaking,hard,74.67741510903407,1694507787
109,296,reading,medium,72.92454346515385,1696303150
30,189,speaking,easy,47.63350754274229,1696304916
147,227,reading,easy,100.0,1695480605
16,226,listening,easy,100.0,1695263798
156,182,writing,medium,81.5274634646637,1694294577
61,321,reading,medium,76.88118890581067,1695735532
170,204,reading,easy,79.60018816763339,1694096798
162,363,writing,easy,66.49371359820964,1695517040
12,312,listening,easy,100.0,1695547159
134,394,writing,easy,65.6855742925454,1696175653
3,310,speaking,medium,59.098389494195615,1694803321
132,225,speaking,medium,49.86449461671108,1694284861
99,163,writing,easy,62.47287515148709,1694075452
96,295,speaking,medium,65.57061610820276,1695537657
70,236,writing,medium,60.75866350664839,1695413926
163,378,speaking,hard,71.19880023096687,1694963661
102,203,speaking,medium,77.6559961973079,1696144697
1,175,listening,easy,75.10695460676126,1696326011
143,355,listening,hard,70.21732459565546,1695440993
194,389,listening,medium,65.67431562995927,1695458029
191,375,writing,medium,92.14006163490649,1694044447
52,272,reading,medium,41.91018088995773,1695927373
184,264,writing,easy,55.12676533113798,1694663106
59,224,writing,medium,84.0696361966632,1694800189
3,101,reading,hard,80.64354109907958,1694830967
56,315,listening,medium,100.0,1696465417
168,130,writing,medium,33.45570189803546,1693979640
150,215,listening,hard,42.31814421637205,1695353240
91,191,writing,hard,48.44067836893241,1694074916
186,398,writing,medium,82.9907251200532,1693677727
63,272,reading,medium,77.04477773358808,1695754701
134,361,speaking,medium,57.32311746532996,1696482114
67,228,speaking,medium,54.32160254108375,1695996941
123,327,speaking,hard,53.08524358131234,1694831932
71,186,listening,hard,59.46675518043467,1696157011
38,254,writing,medium,73.17114733422683,1696361959
81,175,listening,easy,44.4611319477349,1694226527
129,217,reading,easy,100.0,1693881799
187,308,speaking,medium,46.54536936196789,1695673748
70,182,writing,medium,73.5907884868785,1694565906
16,308,speaking,medium,80.78346070621318,1694954496
35,144,writing,hard,59.395539845055396,1693705486
81,132,reading,hard,42.38059910517221,1696118574
182,140,listening,easy,74.02749604197984,1696369768
39,339,writing,easy,77.12517674528706,1694155262
183,150,speaking,easy,80.16956976254787,1695178657
101,210,listening,medium,41.46480697609373,1693917275
102,371,writing,medium,59.12026933654717,1694272267
174,188,writing,medium,55.90840756879795,1695084299
34,231,listening,easy,100.0,1693885503
183,219,reading,easy,67.04352027703527,1695813922
52,229,listening,hard,74.66550804899325,1695154420
39,357,listening,easy,57.159337800724174,1696181588
159,368,writing,medium,68.62482420322523,1694823927
16,375,writing,medium,68.3554039985803,1695985066
40,278,reading,medium,100.0,1695745961
107,146,speaking,easy,86.47607064467641,1693984171
143,390,writing,medium,26.513334045863015,1694777690
189,144,writing,hard,49.15150934701623,1695335934
145,310,speaking,medium,70.67689099235773,1695261443
32,179,listening,medium,50.76770406310599,1694894741
117,237,listening,easy,100.0,1696269626
13,145,reading,easy,47.60695768472854,1695548651
194,221,writing,easy,65.99031464042233,1694281653
117,169,reading,hard,19.915401317038246,1694373572
161,113,listening,easy,56.002027436053154,1694778131
76,385,writing,easy,56.75533088212138,1695011477
38,117,listening,hard,51.34335746955407,1695978917
76,348,writing,easy,85.63500074040479,1695964003
174,262,listening,medium,72.57511754003795,1695799900
59,197,reading,medium,79.12238642928021,1695197102
135,177,writing,easy,63.853655065328056,1694697370
28,357,listening,easy,78.56874747312948,1693615350
87,244,writing,easy,100.0,1696149050
155,365,speaking,easy,96.30064128233661,1695979159
6,122,writing,medium,66.40083844170155,1695293906
132,330,reading,medium,55.78914106025749,1696395274
131,341,reading,medium,72.651654995343,1695268547
175,313,speaking,easy,64.68469612436802,1694193476
112,385,writing,easy,74.62366295965701,1694206435
2,104,writing,medium,51.69123598640257,1695528648
168,168,writing,easy,95.47097014370783,1696116858
36,349,speaking,medium,89.57972940789298,1694827175
23,240,writing,easy,74.96182036991267,1695966979
154,214,writing,easy,100.0,1696346190
12,359,reading,easy,92.46002993733026,1694322912
49,335,writing,easy,47.709264083079056,1694916192
84,301,writing,medium,45.68473993911168,1695059288
27,139,writing,medium,30.097777120745867,1694321910
147,224,writing,medium,56.484503102898145,1695071058
168,196,writing,hard,77.99333879131176,1693736087
123,151,speaking,medium,38.92142179657332,1694662258
95,332,speaking,hard,22.64822608133489,1695471635
88,162,listening,medium,71.79458479961477,1695562899
31,349,speaking,medium,84.3813944948774,1695541474
173,105,writing,easy,90.52448584225651,1696064100
93,322,writing,easy,100.0,1695083459
135,332,speaking,hard,27.2277134476438,1695438778
7,113,listening,easy,92.4874931823578,1694301687
180,225,speaking,medium,100.0,1696078343
61,362,reading,medium,77.50212364087716,1694034718
122,363,writing,easy,69.52558636840502,1695559645
57,358,reading,hard,51.59752934926628,1694622027
170,135,speaking,medium,72.09135464184449,1696515201
109,163,writing,easy,62.00932276836505,1695358793
102,241,speaking,hard,51.41783069983428,1694420366
179,395,listening,easy,85.9096519503645,1696414368
102,133,reading,medium,87.86653323949248,1694306951
103,161,speaking,medium,32.848400063995975,1696256123
39,297,writing,hard,35.71678946162886,1696159547
119,153,writing,medium,100.0,1694490557
34,138,speaking,easy,97.69388388430399,1694493216
110,275,listening,hard,59.57081896483289,1695429251
152,220,reading,easy,100.0,1695288647
12,162,listening,medium,73.63791671233254,1693951749
82,339,writing,easy,56.42357197463963,1695422549
182,262,listening,medium,57.28787318281655,1694452343
51,338,writing,hard,68.50249002049341,1695275050
182,327,speaking,hard,66.81679344087267,1696171976
135,161,speaking,medium,42.326510657976954,1693651778
47,118,reading,hard,31.01616975399774,1693887185
145,298,reading,easy,70.99803190166793,1694532469
60,239,writing,medium,70.10259637980882,1695052091
14,249,speaking,medium,48.741557388976894,1695912377
46,368,writing,medium,100.0,1695024184
22,187,reading,medium,98.18567435763349,1695578387
95,307,speaking,medium,61.028145346247314,1695141939
128,209,writing,easy,64.17420935200117,1694599273
161,350,reading,medium,90.63461443801644,1693820227
130,183,reading,hard,44.60041526896244,1695592388
1,245,speaking,hard,24.845683115665878,1695202892
192,299,writing,medium,97.06056959114478,1696007476
98,266,speaking,easy,74.98121422534061,1694491331
131,116,speaking,easy,30.39975898813624,1695263741
46,203,speaking,medium,50.78096543634925,1695521037
149,137,speaking,easy,100.0,1694526611
184,399,writing,easy,82.5102962247751,1694622869
176,297,writing,hard,55.56605226370293,1695384416
57,150,speaking,easy,84.0003507075117,1695893003
86,388,listening,medium,63.973820058197795,1695414483
131,116,speaking,easy,97.24712265070231,1695476756
134,138,speaking,easy,55.38394785206893,1693754447
147,257,reading,easy,91.59397679375948,1694472469
170,263,writing,easy,71.86623393270557,1694363178
25,262,listening,medium,60.94077862071014,1695710641
12,105,writing,easy,81.47278330640972,1694170862
16,206,speaking,medium,76.00119355157521,1696404142
106,397,speaking,hard,64.13857190479447,1693799327
94,347,speaking,hard,24.039017493511942,1694427029
43,390,writing,medium,26.87464591671065,1693578748
193,102,speaking,hard,30.496882124301557,1695863796
185,280,listening,easy,87.56441329308035,1694125106
71,394,writing,easy,84.111119233735,1695062939
100,242,reading,easy,99.19026912676166,1694447875
135,304,listening,medium,43.41342736947024,1695349029
70,231,listening,easy,100.0,1695109501
90,332,speaking,hard,42.011450465417624,1693628894
162,364,speaking,hard,38.16274555653621,1694729429
44,114,speaking,easy,56.34619474986226,1694498633
46,342,listening,easy,60.893443500565766,1695439232
16,210,listening,medium,71.73599098784477,1696181635
129,364,speaking,hard,60.28059030106738,1695343086
195,115,listening,medium,54.61597268270272,1694590900
5,102,speaking,hard,33.777852062773235,1694869957
112,237,listening,easy,54.37400320853153,1693879866
110,198,listening,medium,87.33229870167979,1694093487
93,123,reading,easy,100.0,1695901046
25,276,writing,medium,55.560789097115666,1694543207
126,248,reading,hard,54.06650046736264,1696519841
17,352,writing,hard,77.35614027020061,1696231536
166,259,listening,easy,65.9240002881229,1695674017
110,282,reading,easy,88.84185234097194,1695892595
20,368,writing,medium,70.00104421777425,1695117878
195,176,writing,hard,51.48123409539342,1696401901
129,150,speaking,easy,80.74782346236603,1695196642
50,181,speaking,easy,25.03990402940697,1695047627
102,365,speaking,easy,58.3781765334176,1694986221
73,165,writing,medium,61.86159923147176,1693937930
199,206,speaking,medium,37.09791057317092,1694489148
80,378,speaking,hard,70.01885863949322,1694638166
108,116,speaking,easy,64.31916963408878,1694670058
51,267,writing,easy,89.1262727034359,1694075941
41,115,listening,medium,58.22103839591222,1695010624
25,395,listening,easy,83.63639029788649,1693613124
7,257,reading,easy,95.1614189214076,1695402018
110,291,listening,easy,99.85785664498599,1694473693
22,239,writing,medium,64.638022787688,1694731989
107,298,reading,easy,94.00254236708284,1695399518
30,115,listening,medium,71.74025141619305,1695896341
125,216,listening,easy,98.15209601964828,1695728202
158,363,writing,easy,85.66306576299101,1695670553
89,211,writing,easy,80.87148664109787,1695715018
175,218,reading,easy,99.51466792187975,1695421442
194,197,reading,medium,95.09461673563568,1694989663
137,209,writing,easy,85.6984278978303,1695410416
171,378,speaking,hard,65.75885236992694,1694897828
97,211,writing,easy,67.85847592140756,1695034374
135,264,writing,easy,65.34558100515443,1694225379
28,248,reading,hard,64.84318810020383,1694018245
30,400,reading,medium,69.27318147177134,1695905656
43,336,listening,hard,61.83159424756517,1693590929
133,320,speaking,hard,26.24297806514339,1695980249
6,267,writing,easy,82.91196232654713,1695600734
44,292,listening,hard,55.238090320783016,1694019908
146,157,listening,easy,67.9637581679953,1695102372
190,336,listening,hard,64.75709174695567,1694981324
74,280,listening,easy,83.55266544568407,1696484168
125,163,writing,easy,67.70922021334817,1694907777
128,127,writing,medium,91.22716014847084,1694503665
23,163,writing,easy,100.0,1694887101
96,198,listening,medium,33.66020546933041,1694052254
69,302,speaking,easy,100.0,1694399375
43,262,listening,medium,87.48956536715673,1695451403
63,392,writing,easy,90.74149398252294,1694485992
61,264,writing,easy,95.85563112331235,1696015015
130,382,writing,medium,43.278257162000806,1695779573
165,334,speaking,medium,22.00879134716311,1695558922
163,175,listening,easy,93.93322945875364,1695590289
91,306,writing,medium,56.735341215452976,1694929168
136,377,writing,easy,75.71054322839218,1695998038
27,124,speaking,hard,59.50770162989815,1693991780
73,213,listening,easy,91.85426269239977,1696059486
78,178,reading,medium,75.3094822547029,1693637771
10,297,writing,hard,59.75538606666575,1693790663
60,295,speaking,medium,75.07051767534139,1694558308
48,372,reading,easy,56.81960655339553,1696330721
176,314,writing,easy,100.0,1693922274
4,140,listening,easy,100.0,1694865572
188,285,writing,easy,70.26205409308325,1694408898
109,341,reading,medium,90.92489087441609,1694318292
51,139,writing,medium,53.309388101542375,1694303805
186,113,listening,easy,97.13027631597453,1693895286
4,225,speaking,medium,64.51362064001408,1695868136
100,222,listening,easy,97.83629968573453,1696056894
140,361,speaking,medium,53.06404245109722,1695523903
169,157,listening,easy,97.13781428962426,1694067711
21,222,listening,easy,64.91239443640431,1695186938
71,335,writing,easy,100.0,1694206867
180,263,writing,easy,77.91357434756986,1695486532
35,252,writing,easy,90.90220083187464,1695247101
160,126,listening,easy,100.0,1694665351
144,224,writing,medium,44.65953174186664,1694242931
117,152,reading,hard,74.84224793565754,1696400979
137,187,reading,medium,81.75686280247886,1694313369
78,349,speaking,medium,16.11780144980085,1693944014
23,183,reading,hard,100.0,1694079719
20,143,listening,easy,60.50777300013263,1695572786
189,166,writing,medium,39.10185993786343,1694110247
185,175,listening,easy,42.75104677315321,1696346173
197,329,listening,easy,37.28769391034855,1695472650
167,248,reading,hard,55.856962808305944,1694971924
68,387,reading,easy,92.94158489782214,1693549686
55,341,reading,medium,100.0,1693983269
170,315,listening,medium,75.29900341618492,1694269951
126,328,listening,medium,81.95418159930661,1694671008
92,322,writing,easy,100.0,1694191752
162,197,reading,medium,85.1822510124005,1695175033
159,340,listening,hard,82.03829319119447,1695562256
148,244,writing,easy,75.36149470757914,1695208579
112,203,speaking,medium,71.66771838952751,1696288058
199,309,writing,medium,71.06815190351215,1696364763
133,334,speaking,medium,49.70443216741056,1693618818
112,158,reading,medium,66.79561635066236,1694133709
44,345,listening,easy,50.23532559876142,1694733218
32,201,speaking,medium,68.86879371151365,1694342607
106,228,speaking,medium,68.20435186760777,1695039098
104,345,listening,easy,65.99828328557454,1696176022
173,382,writing,medium,87.45093484097352,1695630582
133,291,listening,easy,99.74234617035934,1693918292
188,234,listening,easy,92.0166149532882,1694758830
30,313,speaking,easy,100.0,1693701469
119,214,writing,easy,82.64016525103061,1695752366
118,205,speaking,easy,92.66059701046505,1693689845
66,259,listening,easy,97.72524838264434,1694087160
59,331,writing,medium,76.79040494282722,1695532764
180,101,reading,hard,64.26243268929642,1694069421
194,373,reading,easy,79.58232766582196,1694073754
49,291,listening,easy,100.0,1693646998
48,281,speaking,medium,71.40865092211529,1695390608
162,188,writing,medium,89.59485587716415,1695964976
10,222,listening,easy,100.0,1694862799
59,316,writing,medium,30.20311388776294,1695609551
100,187,reading,medium,56.882277561123296,1693961491
199,256,listening,medium,73.24334176183129,1694581073
7,108,listening,medium,30.687586800643366,1694506830
125,236,writing,medium,63.16968066526522,1693721408
